EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
182707,Rishikool Commerce Tutorial,9709443092, 9386035411,,,,D/S-3,Kankarbagh,800020,patna,India,commercekkbagh@gmail.com,http://www.rishikoolcommerce.in,Mohammed Ali,Monday - Sunday: 7.30 AM - 8.30 PM,"Engineering Design Training , Computer Science Tuitions (11th & 12th STD) , Commerce Tuitions (11th & 12th STD) , CS Coaching , B.B.A. Entrance Coaching , Computational Fluid Dynamics Training , CMA Coaching , Economics Coaching Classes (9th & 10th STD) , Chartered Accountant Coaching , MBA & BBA Coaching , Economics Coaching Classes (11th & 12th STD) , Advanced Economics Coaching Classes (College level and above) , CBSE Tuitions for Maths , College Tuitions for Maths , ICWA Coaching , Computational Aided Engineering Training , ","Rishikool Commerce Tutorial established by Mr Rajiv Saraf who always wanted to inspire students.Established in 2001 and providing quality education in Commerce since last 14 years!
We have Produced Maximum no. of toppers in +2 Commerce & B.Com. And our students secured Ranks in C.S. & C.A. exams on all India Basis We are teaching students for last 14th years and so many students are studying in various module courses and many more have passed in CS. & CA exams on all India basis and working as economical strength with worlds renowned multinational companies.
Our institute has state of the art facilities, providing excellent opportunities to groom your career. We are Teaching All Papers for 11th & 12th(Accounts, Economics, Business studies), B.Com.(Hons.), M.Com., B.B.A., C.S.(Foundation+Executive+Professional),C.A.(CPT, IPCC & Final), C.M.A.., and C.F.A. We are specialists in Accounts, Economics, Law, Auditing, Tax, Cost, Management Accounts, Business Math & Statistics & All Commerce Papers.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/17-12-2015%2019-51-54-9bd1a941-3705-4ff4-b586-970e9dc1b008.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/17-12-2015%2019-52-04-2bae3277-1be6-4383-80bf-f1123db5c71d.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_451-acf8f1ea-13dd-4d47-b5d4-e2cb6a0fd8c6.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_452-d0f48201-1417-4f5f-8c12-19c68ba1c03e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_453-51227a52-e18d-4d32-aaee-bf1a738a871b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_454-64453249-a705-4d7e-b396-1727bbc0b098.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_455-1b012d65-8532-4b6c-ad58-bcc7973537cc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_456-7f8206be-ca69-43b6-b2e5-fb6ebd9e649d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15351_457-5fe97a0d-b53c-419e-8021-364e8831e978.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/17-12-2015%2019-51-54-9bd1a941-3705-4ff4-b586-970e9dc1b008.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/17-12-2015%2019-52-04-2bae3277-1be6-4383-80bf-f1123db5c71d.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_451-acf8f1ea-13dd-4d47-b5d4-e2cb6a0fd8c6.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_452-d0f48201-1417-4f5f-8c12-19c68ba1c03e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_453-51227a52-e18d-4d32-aaee-bf1a738a871b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_454-64453249-a705-4d7e-b396-1727bbc0b098.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_455-1b012d65-8532-4b6c-ad58-bcc7973537cc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_456-7f8206be-ca69-43b6-b2e5-fb6ebd9e649d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15351_457-5fe97a0d-b53c-419e-8021-364e8831e978.jpg , ","College Tuitions for Maths , Commerce Tuitions (11th & 12th STD) , Computational Aided Engineering Training , Computational Fluid Dynamics Training , Computer Science Tuitions (11th & 12th STD) , CS Coaching , Economics Coaching Classes (11th & 12th STD) , Economics Coaching Classes (9th & 10th STD) , ICWA Coaching , MBA & BBA Coaching , "
182708,Bipul Kumar,9534740956,,,,,,Bihari Sao Lane,800001,patna,India,,,,,"School Tuitions for Math, Physics, Chemistry , College Tuitions for Maths , ",,,
182709,Deeksaa Classes,9973128589,,,,,Ground Floor,Rajendra Nagar,800016,patna,India,deeksaaclasses@gmail.com,http://www.crseducationalacademy.com,Prabhat,Monday - Saturday: 10 AM - 7 PM,"SSC Entrance Exam Coaching , RRB Entrance Exam Coaching , UPSC Coaching , IAS Entrance Coaching , ACT Exam Coaching , DMRC Entrance Coaching , Polytechnic Entrance Coaching , SSC JE Entrance Coaching , Banking Tuitions , Insurance Exam Coaching , IIT JAM Coaching , GMAT Coaching , SBI PO Training , AIEEE Coaching , AIPMT Coaching , BCA Entrance Exam Coaching , WBJEE Coaching , JEE Advanced Coaching , Coast Guard Exam Coaching , WBCS Entrance Exam Coaching , IIT-JEE Coaching , All India Common Entrance Examination (AICEE) Coaching , ",,,"BCA Entrance Exam Coaching , Coast Guard Exam Coaching , DMRC Entrance Coaching , GMAT Coaching , IAS Entrance Coaching , IIT JAM Coaching , IIT-JEE Coaching , Insurance Exam Coaching , JEE Advanced Coaching , Polytechnic Entrance Coaching , RRB Entrance Exam Coaching , SBI PO Training , SSC Entrance Exam Coaching , SSC JE Entrance Coaching , UPSC Coaching , WBCS Entrance Exam Coaching , WBJEE Coaching , "
182710,Techno Herald,9708036201, 9708036209,,,,"No. 203, 2nd Floor",Fraser Road,800001,patna,India,dksinha2009@gmail.com,http://www.sevenoceanpatna.com,Abhishek Kumar Sinha,Monday - Saturday: 9 AM - 6 PM,"GATE Coaching , GATE Biotechnology Coaching , GATE Civil Engineering Coaching , GATE Chemical Engineering Coaching , GATE Computer Science Coaching , GATE Chemistry Coaching , GATE Mathematics Coaching , GATE Physics Coaching , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mechanical Engineering Coaching , GATE Production Engineering Coaching , GATE Industrial Engineering Coaching , GATE Coaching for Other Subjects , IES Coaching , ",,,"GATE Computer Science Coaching , GATE Electrical Engineering Coaching , GATE Electronics Engineering Coaching , GATE Industrial Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mathematics Coaching , GATE Mechanical Engineering Coaching , GATE Physics Coaching , GATE Production Engineering Coaching , IES Coaching , "
182711,Educonf Technologies Pvt. Ltd.,7050853007, 7050854007,,,,"A-146, Shyam Sharda kunj, P.C. Colony",Kankarbagh,800020,patna,India,info@educonftech.com,http://www.educonftech.com,Ranjan Raja Praveen Kumar,Monday - Saturday: 7 AM - 9 PM,"Job Training , Computer Software Dealers , Corporate Training Providers , Computer Networking Services , Website Services , Bulk SMS Providers , Embedded System Services , Desktop Publishers (DTP) , Computer Networking Training , Database Training , Engineering Design Training , Enterprise Training , Ethical Hacking Training , Hardware Training , Mobile Development Training , Multimedia & Design Training , Networking & Cisco Training , Programming Languages Training , Robotics Training , Software Tools Training , Web Technologies Training , Redhat Certification Online Training , Engineering Tuitions , Online SMS Providers , Ethical Hacker Training , Android Application Development Training , Mechanical Engineering Tuitions , MS Office Training , Computer Hacking Forensic Investigation , C, C++ Training , C Sharp (C#) Training , Embedded Systems Training , ASP.Net Training , RHCE Online Training , Informatica Training , Short Code SMS Providers , Java & J2EE Training , Java Script Training , Civil Engineering Tuitions , CCNA Certification Training , Embedded Programming Training , WiFi Installation and Support Services , Basic Language Training , Robot Programming Training , IT & Computer Science Engineering Tuitions , Computer Science Tuitions (11th & 12th STD) , Java Beans Training , SEO Training , Advanced JAVA Training , PLC Designing Training , HTML Training , VLSI Designing Institutes , Database Query Tuning Training , Autocad Training , DTP Training , Final Year Project Training , CATIA Training , Tally Training , ","Educonf Technologies is the largest IT Based Company in India and the only company spread across the entire education ecosystem. From schools to college skills; over last Educonf Technologies has empowered over 100 learners and educators across over many schools and colleges to imagine, think and create a better future. Founded in 2015, the company today has offices in Patna ,Bihar.Our presence in each of the education verticals is marked with technology-enabled products, high quality people, structured processes and entrepreneurial leadership, that come together to deliver unmatched value. From school toddlers to competitive college Training, from core curriculum subjects at the best level to vocational and employability skills for young adults; Educonf reaches out to the entire education life cycle and best Industrial Training.Educonf is a leader in digital content solutions and many Industrial & IT based Training.Educonf smartclass is our teacher-led educational content solution that dramatically improves learning outcomes in Training and Many IT based Training.For government & Private Projects our Company has partnered with 5 state governments, implementing large scale public-private-partnership projects, taking IT education and IT enabled learning to the remotest of Colleges & Industries across the nation.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7039-8bfeb7d7-1ecc-4cd6-a09d-e348a41d9914.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4815-91057d34-5304-4c51-8130-626497e23401.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4531-44c25770-61e2-48b1-83b8-fd22a7619b1d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1638-8d031a88-519f-4d49-aed3-5c9064eca7ef.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7039-8bfeb7d7-1ecc-4cd6-a09d-e348a41d9914.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4815-91057d34-5304-4c51-8130-626497e23401.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4531-44c25770-61e2-48b1-83b8-fd22a7619b1d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1638-8d031a88-519f-4d49-aed3-5c9064eca7ef.jpg , ","Basic Language Training , C Sharp (C#) Training , C, C++ Training , CATIA Training , CCNA Certification Training , Civil Engineering Tuitions , College Tuitions for Accounts, Finance, Statistics , Computer Hacking Forensic Investigation , Computer Science Tuitions (11th & 12th STD) , Corporate Computer Training , Database Query Tuning Training , DTP Training , Electrical Engineering Job Training , Electronics & Communication Engineering Tuitions , Embedded Programming Training , Embedded Systems Training , Ethical Hacker Training , Final Year Project Training , HTML Training , Industrial Skill Training , Informatica Training , IT & Computer Science Engineering Tuitions , Java & J2EE Training , Java Beans Training , Java Script Training , MBA & BBA Coaching , Mechanical Engineering Job Training , Mechanical Engineering Tuitions , MS Office Training , Online Marketing (SEO/ SEM) , Online SMS Providers , PLC Designing Training , RHCE Online Training , Robot Programming Training , SEO Training , Short Code SMS Providers , Software Engineering Training , Tally Software Providers , Tally Training , Typewriting Training , VLSI Designing Institutes , Web Development Services , WiFi Installation and Support Services , "
182712,ENGLIT,0612 - 2521017, 9304046461,,,,"No. 27, Ground Floor",Boring Road,800001,patna,India,,http://www.englishbeyondenglish.com,Inshant ,Monday - Saturday: 10 AM - 8 PM,"Matriculation Tuitions for Hindi & English , Spoken English Classes , M.A English Coaching , ",,,
182713,Jaffry Coaching Commerces School,8002334111,,,,,"Flat No. T8, Top Floor",Anisabad,800042,patna,India,,,Hussain,Monday - Friday: 10 AM - 5 PM,"Commerce Tuitions (11th & 12th STD) , B.Com Entrance Exam Coaching , B.Com Coaching , ",,,
182714,Firefly E-Ventures Ltd.,,,,,,"Park Centra Building, 11th Floor",Sector 30,122001,patna,India,,http://www.htcampus.com,Bhuwan,Monday - Sunday: 9.30 AM - 6 PM,"Hotel Management Colleges , Overseas Education , Distance Education , Coaching & Tuitions , Job Training , Media Colleges , Multimedia & Design Training , 2D Animation Training , Mauritius Education Consultants , MBA Part Time Distance Education , M.B.A. Distance Education , Overseas Engineering Education Consultants , USA Education Consultants , Online UK Distance Education , TV Journalism Job Training , M.Sc. TQM Distance Education , UK Education Consultants , Australia Education Consultants , M.Sc. Physics Distance Education , M.Sc. Botany Distance Education , Canada Education Consultants , New Zealand Education Consultants , M.Sc. Zoology Distance Education , M.Sc. Mathematics Distance Education , Russia Education Consultants , Cyprus Education Consultants , B.B.A. Colleges , B.B.M. Colleges , Austria Education Consultants , Poland Education Consultants , Diploma in Advertising Design , Overseas MBA Education Consultants , M.Sc. Chemistry Distance Education , M.C.A. Distance Education , Overseas Medical Education Consultants , Overseas Journalism Education Consultants , Graphic Designing Training , Multimedia & Animation Training , South Korea Education Consultants , MIF Distance Education , MAF Distance Education , 12th Open School Distance Education , Diploma in Civil Engineering Distance Education , Hotel Management Degree Colleges , Hotel Management Diploma Colleges , Diploma in IT Engineering Distance Education , Diploma in Chemical Engineering Distance Education , Hotel Management Certificate Colleges , Fashion Designing Training , Diploma in Electrical Engineering Distance Education , Diploma in Industrial Relation Course Distance Education , B.A Distance Education , ","Firefly E-Ventures Ltd. has enormous experience in this business. Our target has always been timely service, best quality and reasonable cost. We are in touch with our customers through quality, performance, service and assistance. Bringing the best of assessment to our customers, we also care as much about our customers. We value the trust and beliefs vested in us by our clients and professional contacts and provide a dedicated service with an honest and direct approach it to all our dealings. We deal in Overseas Education, Distance Education, 2D & 3D Animation . Contact us for further details.  ",,"2 Years , 6 Months , Actuarial Science Distance Education , Aeronautical Engineering , Architectural Engineering , Armenia Education Consultants , B.A Distance Education , B.B.A. Colleges , B.B.M. Colleges , B.C.A. Distance Education , B.Com Distance Education , B.Ed. Distance Education , B.Sc. IT Distance Education , B.Tech. Distance Education , BBA Distance Education , BCA Distance Education , Below 1000 , Canada Education Consultants , Certification programs , Certified Financial Management Distance Education , Certified Public Accountant (CPA) Distance Education , Chartered Financial Analyst (CFA) Distance Education , China Education Consultants , Contact Classes , Correspondence , Counselling Overseas Education , Cyprus Education Consultants , DBM ADBM Distance Education , Degree Programs , Denmark Education Consultants , Diploma in Advertising Design , Diploma in Chemical Engineering Distance Education , Diploma in Civil Engineering Distance Education , Diploma in Electrical Engineering Distance Education , Diploma in Industrial Relation Course Distance Education , Diploma in IT Engineering Distance Education , Diploma Programs , Dubai Education Consultants , Europe Education Consultants , Executive BBA Distance Education , Executive MBA Distance Education , Fashion Designing Training , Finland Education Consultants , France Education Consultants , Germany Education Consultants , Graphic Designing Training , Hotel Management Certificate Colleges , Hotel Management Degree Colleges , Hotel Management Diploma Colleges , Industrial Management Distance Education , International Business , Ireland Education Consultants , IT Program Distance Education , Italy Education Consultants , LLB Distance Education , M.A. Distance Education , M.B.A. Distance Education , M.C.A. Distance Education , M.Com Distance Education , M.Phil Distance Education , M.Sc. Botany Distance Education , M.Sc. Chemistry Distance Education , M.Sc. Mathematics Distance Education , M.Sc. Physics Distance Education , M.Sc. TQM Distance Education , M.Sc. Visual Communications Distance Education , M.Sc. Zoology Distance Education , M.Tech. Distance Education , MAF Distance Education , Malaysia Education Consultants , Mass Communication Job Training , Mass Communication Training , Mauritius Education Consultants , MBA Part Time Distance Education , Media Schools , Medicine , MIF Distance Education , More than 2 Years , More than Rs.20000 , MSC IT , Multimedia & Animation Training , New Zealand Education Consultants , Norway Education Consultants , Online , Online Homeopathy Distance Education , Online MBA , Online UK Distance Education , Open School for 10th class , Overseas Aviation , Overseas Engineering Education Consultants , Overseas Journalism Education Consultants , Overseas MBA Education Consultants , Overseas Medical Education Consultants , P.H.D. Distance Education , PGDCR Distance Education , PGDHHM Distance Education , PGDHIM Distance Education , PGDITM Distance Education , PGDMLS Distance Education , Philippines Education Consultants , Poland Education Consultants , Rs.10000-Rs.20000 , Rs.1000-Rs.5000 , Rs.5000-Rs.10000 , Russia Education Consultants , Scholarships , Singapore Education Consultants , South Korea Education Consultants , Sweden Education Consultants , Switzerland Education Consultants , TV Journalism Job Training , UK Education Consultants , Ukraine Education Consultants , USA Education Consultants , "
182715,ATL Education Foundation,8434902007,,,,,"A 146, Shyam Sharda Kunj, PC Colony",Kankarbagh,800020,patna,India,atlfoundationpatna@gmail.com,http://www.atlfoundationpatna.com,Ranjan Raja,Monday - Saturday: 8 AM - 8 PM,"Job Training , Computer Software Dealers , Corporate Training Providers , Software Development Services , Website Services , Computer Networking Training , Engineering Design Training , Ethical Hacking Training , Hardware Training , Mobile Development Training , Networking & Cisco Training , Programming Languages Training , Robotics Training , Web Technologies Training , Information Security Management Training , Dot Net Online Training , Programming Languages Online Training , Cloud Computing Training , Linux Web Hosting Services , Ethical Hacker Training , Android Application Development Training , CCSP Certification Training , Basic Robotics Training , ASP.Net Online Training , Red Hat Cloud Training , Cloud Administration Training , Advanced Dot NET Online Training , Core Java Online Training , Kali Linux Training , Advanced Robotics Training , C, C++ Training , Computer Hacking Forensic Investigation , Basic Networking Training , Embedded Systems Training , C Sharp (C#) Training , Web Application Security Training , Domain Transfer Services , Email Hosting , Network Security Training , Mobile Application Development Training , Embedded C Training , Embedded Robotics Training , CCNA Certification Training , Embedded Programming Training , N+ Certification Training , Python Programming Training , PHP & MySQL Training , Java Beans Training , MS Office Software Providers , Website Design and Development Software Development Services , MATLAB Training , Android Software Development Services , Advanced JAVA Training , Advanced VBScript Training , Pro E Training , PLC Designing Training , ","ATL Education foundation	 is the process of executing measures and systems designed to protect information using diverse forms of technology. It safeguards the entire process of creating, storing and exchanging information against any unauthorized access, modification or destruction. Data can be in different forms such as still and motion pictures, business and personal data, voice conversations, multimedia presentations etc. ATL  Education Foundation is a trusted, and by far the leading, IT security training provider. We provide Cuber Security solutions that give you a unified approach to move ahead self-assuredly on any channel, with any device. Our course material is regularly updated at par with changes in technology and risk landscape. Students pass out with a solid foundation for building a career in IT security.  ",,"Advanced VBScript Training , Android Application Development Training , Android Software Development Services , ASP.Net Online Training , AutoCad Civil 3D Training , Autocad Training , Autodesk Softimage Training , Basic Networking Training , Basic Robotics Training , C Sharp (C#) Training , C, C++ Training , CAD & CAM NX Training , CATIA Training , CCNA Certification Training , CCSP Certification Training , Cloud Administration Training , Computer Hacking Forensic Investigation , Computer Hardware Job Training , Core Java Online Training , Domain Transfer Services , Email Hosting , Embedded C Training , Embedded Programming Training , Embedded Robotics Training , Embedded Systems Training , Ethical Hacker Training , HTML Training , Java Beans Training , JQuery Training , Kali Linux Training , Linux Web Hosting Services , MATLAB Training , Mobile Application Development Training , MS Office Software Providers , N+ Certification Training , Network Security Training , PHP & MySQL Training , PLC Designing Training , Pro E Training , Python Programming Training , Red Hat Cloud Training , RHCSA Training , Solidworks Training , Spoken English Classes , Spoken English Training (Corporate) , VLSI Designing Institutes , Web Application Security Training , Website App Development Services , Website Design and Development Software Development Services , Website Security Services , Word Press Training , "
182716,Panacea School of Language,9955024120, 9818160811,,,,No. 449/200,Rajendra Nagar,800016,patna,India,panacea.patna@gmail.com,,Miru Kumari,Monday - Sunday: 8 AM - 8 PM,"SSC Entrance Exam Coaching , RRB Entrance Exam Coaching , UPSC Coaching , SSC JE Entrance Coaching , Banking Tuitions , SBI PO Training , TNPSC Entrance Coaching , ",,,"TNPSC Entrance Coaching , UPSC Coaching , "
182717,ICWAI PATNA,9304625188,,,,,"CMA 1st Floor, Khwaja Market, Ashok rajpath",Mahendru,800006,patna,India,eirc.extpatna@gmail.com,,The Institute of Cost accountants of India,,"Business Colleges , Coaching & Tuitions , Cost Accounting Services , M.B.A. Colleges , CACPT Coaching , Commerce Tuitions (11th & 12th STD) , CMA Coaching , ",,,
